lemma,level,english,example_de,example_en,gender,plural,approved,sources_csv,source_notes
Couch,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Couch
Cousin,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Cousin
Cousine,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Cousine
Couvert,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Couvert
Dach,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Dach
Darstellung,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Darstellung
Daten,B1,,,,,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Daten
Dauer,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Dauer
Decke,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Decke
Denkmal,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Denkmal
Dessert,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Dessert
Detail,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Detail
Dialekt,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Dialekt
Dialog,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Dialog
Dieb,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Dieb
Dienst,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Dienst
Diplom,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Diplom
Direktor,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Direktor
Direktorin,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Direktorin
Diskothek,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Diskothek
Diskussion,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Diskussion
Distanz,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Distanz
Diät,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Di%C3%A4t
Doktorin,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Doktorin
Dokument,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Dokument
Donner,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Donner
Dose,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Dose
Dreck,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Dreck
Droge,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Droge
Drogerie,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Drogerie
Druck,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Druck#1
Durchschnitt,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Durchschnitt
EC-Karte,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/EC-Karte
Eck,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Eck
Ehe,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Ehe
Ehepaar,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Ehepaar
Eile,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Eile
Einbahnstraße,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Einbahnstra%C3%9Fe
Einbrecher,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Einbrecher
Einbrecherin,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Einbrecherin
Einbruch,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Einbruch
Eindruck,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Eindruck
Einfahrt,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Einfahrt
Einfall,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Einfall
Einfluss,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Einfluss
Einführung,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Einf%C3%BChrung
Einkauf,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Einkauf
Einkommen,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Einkommen
Einnahme,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Einnahme
Einrichtung,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Einrichtung
Einschreiben,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Einschreiben
Einwohner,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Einwohner
Einwohnerin,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Einwohnerin
Einzahlung,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Einzahlung
Einzelheit,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Einzelheit
Eisenbahn,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Eisenbahn
Empfang,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Empfang
Empfehlung,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Empfehlung
Energie,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Energie
Enkel,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Enkel
Enkelin,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Enkelin
Entfernung,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Entfernung
Entlassung,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Entlassung
Entscheidung,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Entscheidung
Enttäuschung,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Entt%C3%A4uschung
Entwickelung,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Entwickelung
Entwicklung,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Entwicklung
Erdapfel,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Erdapfel
Erde,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Erde
Ereignis,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Ereignis
Erfindung,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Erfindung
Erfolg,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Erfolg
Erholung,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Erholung
Erhöhung,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Erh%C3%B6hung
Erinnerung,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Erinnerung
Erklärung,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Erkl%C3%A4rung
Erkältung,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Erk%C3%A4ltung
Erlebnis,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Erlebnis
Ernte,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Ernte
Ernährung,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Ern%C3%A4hrung
Ersatz,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Ersatz
Erziehung,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Erziehung
Erzählung,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Erz%C3%A4hlung
Eröffnung,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Er%C3%B6ffnung
Essig,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Essig
Etage,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Etage
Experte,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Experte
Export,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Export
Fabrik,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Fabrik
Fachfrau,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Fachfrau
Fachleute,B1,,,,,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Fachleute
Fachmann,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Fachmann
Fahrbahn,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Fahrbahn
Fahrzeug,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Fahrzeug
Faktor,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Faktor
Fall,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Fall#2
Fantasie,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Fantasie
Faschierte,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Faschierte
Fasching,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Fasching
Fasnacht,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Fasnacht
Fauteuil,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Fauteuil
Feber,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Feber
Feld,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Feld
Fernbedienung,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Fernbedienung
Fernsehen,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Fernsehen
Fernseher,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Fernseher
Festplatte,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Festplatte
Fett,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Fett
Feuerwehr,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Feuerwehr
Feuerzeug,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Feuerzeug
Figur,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Figur
Finger,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Finger
Fleck,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Fleck#1
Fleischhauer,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Fleischhauer
Flucht,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Flucht#1
Flur,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Flur#1
Fläche,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Fl%C3%A4che
Flöte,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Fl%C3%B6te
Flüssigkeit,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Fl%C3%BCssigkeit
Folge,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Folge
Forderung,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Forderung
Form,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Form
Forschung,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Forschung
Fortbildung,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Fortbildung
Fortschritt,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Fortschritt
Fortsetzung,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Fortsetzung
Forum,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Forum
Fotograf,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Fotograf
Fotografie,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Fotografie
Freiheit,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Freiheit
Fremdsprache,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Fremdsprache
Freude,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Freude
Freundschaft,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Freundschaft
Friede,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Friede
Frieden,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Frieden
Friseur,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Friseur
Frist,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Frist
Frisur,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Frisur
Frisör,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Fris%C3%B6r
Frucht,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Frucht
Fundbüro,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Fundb%C3%BCro
Fußgänger,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Fu%C3%9Fg%C3%A4nger
Fußgängerin,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Fu%C3%9Fg%C3%A4ngerin
Fußgängerzone,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Fu%C3%9Fg%C3%A4ngerzone
Fähigkeit,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/F%C3%A4higkeit
Fähre,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/F%C3%A4hre
Führerausweis,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/F%C3%BChrerausweis
Galerie,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Galerie
Gang,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Gang#1
Garantie,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Garantie
Garderobe,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Garderobe
Gas,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Gas
Gasthaus,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Gasthaus
Gaststätte,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Gastst%C3%A4tte
Gebiet,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Gebiet
Gebirge,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Gebirge
Gebrauchsanweisung,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Gebrauchsanweisung
Geburt,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Geburt
Gebäck,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Geb%C3%A4ck
Gebäude,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Geb%C3%A4ude
Gebühr,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Geb%C3%BChr
Gedanke,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Gedanke
Gedicht,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Gedicht
Geduld,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Geduld
Gefahr,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Gefahr
Gefängnis,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Gef%C3%A4ngnis
Gefühl,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Gef%C3%BChl
Gegend,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Gegend
Gegensatz,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Gegensatz
Gegenstand,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Gegenstand
Gegner,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Gegner
Geheimnis,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Geheimnis
Gehsteig,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Gehsteig
Geldautomat,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Geldautomat
Gelegenheit,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Gelegenheit
Gemeinschaft,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Gemeinschaft
Generation,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Generation
Geschlecht,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Geschlecht
Geschmack,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Geschmack
Geschwindigkeit,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Geschwindigkeit
Geschwindigkeitsbeschränkung,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Geschwindigkeitsbeschr%C3%A4nkung
Gesellschaft,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Gesellschaft
Gesetz,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Gesetz
Gewalt,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Gewalt
Gewerkschaft,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Gewerkschaft
Gewinn,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Gewinn
Gewissen,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Gewissen
Gewohnheit,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Gewohnheit
Gewürz,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Gew%C3%BCrz
Gift,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Gift#1
Girokonto,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Girokonto
Glace,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Glace#1
Glacé,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Glac%C3%A9
Gold,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Gold
Golf,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Golf#2
Gott,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Gott
Grafik,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Grafik
Graphik,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Graphik
Gras,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Gras
Gratulation,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Gratulation
Grenze,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Grenze
Grill,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Grill
Grund,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Grund
Grundstück,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Grundst%C3%BCck
Gymnastik,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Gymnastik
Hackfleisch,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Hackfleisch
Hafen,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Hafen#1
Hallenbad,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Hallenbad
Halt,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Halt
Hammer,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Hammer
Handel,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Handel#1
Handwerker,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Handwerker
Hauptbahnhof,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Hauptbahnhof
Hausmeister,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Hausmeister
Hausmeisterin,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Hausmeisterin
Haustier,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Haustier
Haut,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Haut
Heim,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Heim
Heimweh,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Heimweh
Held,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Held
Heldin,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Heldin
Henderl,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Henderl
Hendl,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Hendl
Herausforderung,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Herausforderung
Herkunft,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Herkunft
Hersteller,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Hersteller
Herz,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Herz
Hinweis,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Hinweis
Hitze,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Hitze
Hof,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Hof
Hoffnung,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Hoffnung
Holz,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Holz
Honig,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Honig
Humor,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Humor
Husten,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Husten
Hut,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Hut#1
Hälfte,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/H%C3%A4lfte
Händler,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/H%C3%A4ndler
Händlerin,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/H%C3%A4ndlerin
Höhe,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/H%C3%B6he
Hörer,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/H%C3%B6rer
Hörerin,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/H%C3%B6rerin
Hügel,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/H%C3%BCgel
Hühnchen,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/H%C3%BChnchen
Hütte,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/H%C3%BCtte#1
Imbiss,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Imbiss
Import,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Import
Industrie,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Industrie
Infektion,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Infektion
Ingenieur,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Ingenieur
Inhalt,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Inhalt
Inserat,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Inserat
Institut,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Institut
Integration,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Integration
Intelligenz,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Intelligenz
Intensivkurs,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Intensivkurs
Jause,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Jause
Journalist,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Journalist
Journalistin,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Journalistin
Jugend,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Jugend
Kabel,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Kabel
Kabine,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Kabine
Kaffeehaus,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Kaffeehaus
Kakao,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Kakao
Kampf,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Kampf
Kanal,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Kanal
Kandidat,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Kandidat
Kanne,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Kanne
Kantine,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Kantine
Kapitel,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Kapitel
Karneval,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Karneval
Karotte,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Karotte
Karriere,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Karriere
Kassette,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Kassette
Kasten,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Kasten
Katalog,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Katalog
